order_id,sku,customer_id,order_date,quantity,unit_price,discount_percent,payment_method,order_status,store_city,gross_amount,discount_amount,net_amount
982,162799308-500-1,3779,1/26/2025,2,5801,10,UPI,SHIPPED,Gurgaon,11602,1160.2,10441.8
983,162799308-500-1,3799,6/23/2025,1,5801,5,Credit Card,SHIPPED,Gurgaon,5801,290.05,5510.95
984,189870341-712-2,1924,1/29/2025,3,3311,15,Debit Card,DELIVERED,Bengaluru,9933,1489.95,8443.05
985,184208283-330-54,3956,1/4/2025,4,2481,10,Credit Card,DELIVERED,Bengaluru,9924,992.4,8931.6
986,184208283-330-54,2581,4/9/2025,3,2481,15,Net Banking,DELIVERED,New Delhi,7443,1116.45,6326.55
987,184208283-330-54,4618,5/21/2025,1,2481,20,UPI,PLACED,Bhubaneswar,2481,496.2,1984.8
988,186626958-330-2,4324,2/8/2025,3,2315,10,Net Banking,PLACED,Ahmedabad,6945,694.5,6250.5
989,186626958-330-2,1389,1/15/2025,3,2315,0,Net Banking,DELIVERED,Bhubaneswar,6945,0,6945
990,186626958-330-2,2617,4/29/2025,1,2315,15,Net Banking,DELIVERED,Bhubaneswar,2315,347.25,1967.75
991,189870341-712-2,3930,1/29/2025,3,3311,20,UPI,DELIVERED,New Delhi,9933,1986.6,7946.4
992,189870341-712-2,1255,6/6/2025,1,3311,0,UPI,SHIPPED,Bengaluru,3311,0,3311
993,189870341-712-2,1708,3/16/2025,1,3311,0,COD,DELIVERED,Kolkata,3311,0,3311
994,186626958-330-2,2838,4/26/2025,4,2315,0,Credit Card,DELIVERED,Gurgaon,9260,0,9260
995,169630016-044-1,2944,2/1/2025,2,5801,0,Credit Card,SHIPPED,Ahmedabad,11602,0,11602
996,162799308-500-1,3497,5/10/2025,2,5801,10,COD,SHIPPED,Gurgaon,11602,1160.2,10441.8
997,162799308-500-1,1009,6/24/2025,3,5801,10,COD,DELIVERED,Kolkata,17403,1740.3,15662.7
998,186626958-330-2,3871,3/25/2025,3,2315,10,Net Banking,SHIPPED,Bengaluru,6945,694.5,6250.5
999,189870341-712-2,1797,1/22/2025,4,3311,20,COD,SHIPPED,Ahmedabad,13244,2648.8,10595.2
1000,169630016-044-1,4313,1/27/2025,4,5801,20,Debit Card,DELIVERED,Bengaluru,23204,4640.8,18563.2
1001,10,4322,3/22/2025,4,3000,20,Credit Card,CANCELLED,Delhi,12000,2400,9600
1002,10,1876,5/6/2025,1,5000,5,COD,SHIPPED,Gurgaon,5000,250,4750
1003,14,2028,4/2/2025,4,2000,20,Debit Card,SHIPPED,Delhi,8000,1600,6400
1004,22,4190,1/21/2025,4,1500,10,Debit Card,PLACED,Kolkata,6000,600,5400
1005,22,2015,2/16/2025,3,7000,10,Debit Card,DELIVERED,Bengaluru,21000,2100,18900
1006,15,2824,4/11/2025,4,750,5,Debit Card,SHIPPED,Raipur,3000,150,2850
